Date	Number	Time	Sp	Ind	Infl_pos	Cor_Len_Var	Nectar_UNC	Nectar_CON	Sugar_UND	Sugar_D+2.5	Sugar (UNDc; mg/mL)	"Sugar (D_2.5_c), mg/mL"	"Sugar (D, c, mg/mL)"	SugConAvg(mg/ml)	TotalSugAmt	Time Removed
3/16/18	3	10:30:00 AM	F5	1252	1	23.21	6.32	0.395	21.5	2.6	233.2034	26.848664	196.7769172	214.9901586	84.92111265	10:17-10:20
3/15/18	8	11:50:00 AM	F5	1252	1	23.89	6.55	0.409375	21.1	2.6	228.448344	26.848664	190.8099709	209.6291574	85.81693631	11:19-11:22
2/10/18	27	10:55:00 AM	F5	1256	1	24.09	28.45	1.778125	25.5	10.2	281.6762	105.327176	253.4145939	267.545397	475.729159	10:40-10:44
3/29/18	1	9:20:00 AM	F5	1256	1	25.67	3.27	0.204375	19.2	1.3	206.090816	14.030976	185.6637099	195.877263	40.03241563	 9:14-9:16
4/23/18	25	10:35:00 AM	F5	1256	1	27.24	3.19	0.199375	21.7	1.3	235.587216	14.030976	189.9679791	212.7775976	42.42253352	10:29-10:32
4/27/18	1	10:28:00 AM	F5	1258	1	27.21	56.22	3.51375	30.5	18.2	344.6252	194.475656	332.8432519	338.7342259	1190.227386	10:21-10:24
1/12/18	20	10:15:00 AM	F5	1258	2	25.98	34.55	2.159375	30.4	14.5	343.340544	152.4108	328.8632457	336.1018949	725.7700293	9:50-9:53
4/28/18	20	11:13:00 AM	F5	1258	1	22.74	18.01	1.125625	27.5	8.8	306.5414	90.415776	291.2281602	298.8847801	336.4321806	10:50-10:54
4/30/18	18	10:59:00 AM	L	1260	1	20.68	5.86	0.36625	17.7	2	188.707376	20.9108	163.6466362	176.1770061	64.52482848	10:35-10:38
3/29/18	3	9:27:00 AM	L	1260	1	22.62	2.89	0.180625	18	1	192.1652	11.0982	164.7065045	178.4358522	32.2299758	 9:14-9:16
1/12/18	17	10:03:00 AM	L	1260	1	19.8	3.26	0.20375	19.8	1.6	213.110216	16.973184	225.2331104	219.1716632	44.65622638	9:50-9:53
2/10/18	32	11:12:00 AM	F5	1261	1	25.78	39.92	2.495	27.5	13.3	306.5414	139.076256	278.4312219	292.486311	729.7533459	10:40-10:44
4/3/18	36	11:18:00 AM	F5	1261	1	24.53	17.01	1.063125	23.6	6.9	258.442544	70.507424	236.3097144	247.3761292	262.9917474	11:13-11:14
1/12/18	19	10:11:00 AM	F5	1261	1	27.97	19.38	1.21125	26.2	8.5	290.331336	87.2472	267.3239802	278.8276581	337.7300009	9:50-9:53
1/12/18	26	10:36:00 AM	F5	1262	1	25.98	5.18	0.32375	20.2	2.2	217.810776	22.885896	199.6109616	208.7108688	67.57014377	9:50-9:53
1/2/18	40	11:59:00 AM	F5	1262	1	26.39	39.78	2.48625	34.6	17.2	398.198424	182.965296	366.9424664	382.5704452	951.1657694	11:47-11:48
2/1/18	35	11:29:00 AM	F5	1262	1	25	26.2	1.6375	22.7	8.9	247.569176	91.474064	231.1291235	239.3491498	391.9342328	10:46-10:48
3/22/18	37	12:00:00 PM	F5	1266	1	28.43	17.29	1.080625	26.7	7.7	296.545016	78.843776	261.2469593	278.8959877	301.3819767	11:57
3/29/18	7	9:40:00 AM	F5	1266	1	29.7	18.3	1.14375	23.6	7.6	258.442544	77.798064	247.8484771	253.1455106	289.5351777	 9:14-9:16
4/13/18	12	9:59:00 AM	F5	1266	1	30.11	17.99	1.124375	24.2	8.1	265.738616	83.037104	267.6665737	266.7025949	299.8737301	9:52-9:55
3/29/18	11	9:52:00 AM	F5	1267	1	23.6	9.94	0.62125	21.6	4.1	234.394784	41.858384	210.3025852	222.3486846	138.1341203	 9:14-9:16
4/3/18	37	11:21:00 AM	F5	1267	1	25.5	17.8	1.1125	22.8	7	248.773136	71.5458	232.3228787	240.5480073	267.6096581	11:13-11:14
11/25/17	11	10:04:00 AM	F5	1267	1	21.97	13.31	0.831875	24.9	6.1	274.298384	62.238144	249.2798991	261.7891415	217.7758421	9:13-9:17
1/12/18	25	10:33:00 AM	F5	1271	1	28.62	40.59	2.536875	31.1	15.9	352.355144	168.158504	333.8727233	343.1139336	870.4371603	9:50-9:53
4/23/18	32	10:57:00 AM	F5	1271	1	23.19	11.5	0.71875	26.7	5.9	296.545016	60.181304	269.5075788	283.0262974	203.4251513	10:29-10:32
4/27/18	6	10:45:00 AM	F5	1271	1	29.49	26.35	1.646875	30.5	13.2	344.6252	137.971856	347.4167987	346.0209993	569.8533332	10:21-10:24
1/12/18	21	10:20:00 AM	C	1273	1	32.77	72.46	4.52875	36.2	23.2	419.582936	253.599456	393.5936354	406.5882857	1841.336699	9:50-9:53
4/13/18	23	10:38:00 AM	C	1273	1	33.4	52.28	3.2675	35.7	20.6	412.871456	222.528104	392.7867911	402.8291235	1316.244161	9:52-9:55
3/29/18	9	9:46:00 AM	C	1273	1	28.48	15.96	0.9975	29	8.4	325.4654	86.193104	302.215921	313.8406605	313.0560588	 9:14-9:16
1/12/18	23	10:27:00 AM	F5	1274	1	32.02	37.79	2.361875	28.8	14.3	322.928576	150.177896	309.1383575	316.0334667	746.4315442	9:50-9:53
1/2/18	38	11:52:00 AM	F5	1274	1	27.77	54.15	3.384375	28.6	16.6	320.395944	176.109384	306.1994183	313.2976812	1060.31684	11:47-11:48
12/19/17	2	9:32:00 AM	F5	1274	2	29.57	29.29	1.830625	30.2	13.1	340.774376	136.868504	323.7834975	332.2789368	608.2781287	9:20-9:24
1/12/18	30	10:53:00 AM	F5	1275	1	31.38	67.44	4.215	34.7	22.1	399.527096	240.367424	382.9341049	391.2306005	1649.036981	10:36-10:39
12/19/17	7	9:50:00 AM	F5	1275	1	30.2	47.99	2.999375	33.5	18.6	383.6522	199.109144	365.0680054	374.3601027	1122.846333	9:20-9:24
1/13/18	10	9:50:00 AM	F5	1275	1	31.6	41.3	2.58125	34.3	17.7	394.218696	188.707376	371.4748104	382.8467532	988.2231817	9:11-9:15
4/21/18	39	11:37:00 AM	L	1276	1	21.79	14.55	0.909375	23.4	6.1	256.018904	62.238144	233.3395708	244.6792374	222.5051815	11:23-11:26
4/13/18	21	10:30:00 AM	L	1276	1	19.86	1.74	0.10875	23.8	0.7	260.870376	8.174856	196.1025801	228.4864781	24.84790449	9:52-9:55
1/12/18	33	11:03:00 AM	L	1276	2	18.56	8.34	0.52125	21.2	3.3	229.635536	33.823856	196.048585	212.8420605	110.943924	10:36-10:39
4/30/18	13	10:42:00 AM	F5	1277	1	20.92	19.19	1.199375	21.9	7.2	237.975224	73.625696	227.0924933	232.5338586	278.8952967	10:35-10:38
1/2/18	39	11:55:00 AM	F5	1277	1	24.81	34.08	2.13	29.6	13.7	333.101024	143.504336	311.9366552	322.5188396	686.9651283	11:47-11:48
1/12/18	32	10:59:00 AM	F5	1277	1	26.42	40.99	2.561875	32.5	16.2	370.5384	171.559736	338.9759214	354.7571607	908.8435011	10:36-10:39
3/29/18	2	9:24:00 AM	F5	1278	1	28.6	18.34	1.14625	25.3	8	279.212736	81.9872	260.8033396	270.0080378	309.4967133	 9:14-9:16
4/13/18	13	10:03:00 AM	F5	1278	1	24.02	17.79	1.111875	22.8	7.1	248.773136	72.585224	235.7897749	242.2814554	269.3866932	9:52-9:55
11/10/17	7	9:59:00 AM	F5	1278	1	28.18	8.7	0.54375	25.8	4.7	285.379256	47.928296	268.2882776	276.8337668	150.5283607	9:27-9:32
11/29/17	3	10:03:00 AM	F5	1279	1	28.27	15.49	0.968125	29.2	8	328.006416	81.9872	293.7036622	310.8550391	300.9465347	9:44-9:48
11/25/17	7	9:47:00 AM	F5	1279	1	23.74	5.25	0.328125	24.8	2.7	273.072416	27.841976	239.971317	256.5218665	84.17123745	9:13-9:17
12/6/17	34	11:55:00 AM	F5	1279	1	31.29	12.33	0.770625	25.7	5.8	284.143856	59.154456	251.0586117	267.6012339	206.2202009	11:06-11:09
11/20/17	6	11:06:00 AM	F5	1282	1	27.23	30.3	1.89375	29.6	11.8	333.101024	122.620296	284.4952742	308.7981491	584.7864949	10:30-10:35
12/2/17	29	11:28:00 AM	F5	1282	1	25.99	19.45	1.215625	29.3	8.9	329.278496	91.474064	279.5955324	304.4370142	370.0812454	11:04-11:07
11/25/17	6	9:43:00 AM	F5	1282	2	25.8	18.46	1.15375	33.6	11.7	384.969344	121.531616	384.8720624	384.9207032	444.1022613	9:13-9:17
12/6/17	28	11:30:00 AM	F5	1284	1	27.93	29.76	1.86	26.9	11.1	299.037824	115.021544	269.6203935	284.3291087	528.8521422	11:06-11:09
11/25/17	1	9:22:00 AM	F5	1284	1	28.73	28.51	1.781875	30.9	13.5	349.774304	141.2882	339.5178738	344.6460889	614.1162497	9:13-9:17
11/20/17	3	10:53:00 AM	F5	1284	1	29.15	39.22	2.45125	29.9	14.4	336.932984	151.293824	305.5965512	321.2647676	787.5002616	10:30-10:35
11/25/17	10	9:59:00 AM	F5	1286	1	23.84	4.16	0.26	24.8	2.4	273.072416	24.865184	263.9534917	268.5129538	69.81336799	9:13-9:17
11/20/17	9	11:16:00 AM	F5	1286	1	23.98	7.1	0.44375	24	3.1	263.3024	31.825704	211.1254448	237.2139224	105.2636781	10:30-10:35
12/19/17	4	9:39:00 AM	F5	1286	1	23.87	16.88	1.055	27.2	8.1	302.784896	83.037104	279.8074926	291.2961943	307.317485	9:20-9:24
1/13/18	9	9:47:00 AM	F5	1287	1	26.17	20.91	1.306875	31.1	10.7	352.355144	110.702456	322.4718601	337.4135021	440.9572706	9:11-9:15
1/12/18	36	11:12:00 AM	F5	1287	1	26.27	28.95	1.809375	30.7	13.2	347.197656	137.971856	328.6065448	337.9021004	611.3916129	10:36-10:39
1/2/18	28	11:13:00 AM	F5	1287	1	26.53	31.37	1.960625	31.3	14.1	354.940176	147.949184	336.5997215	345.7699487	677.9252057	10:52-10:56
12/10/17	35	12:00:00 PM	L	1289	1	20.57	9.54	0.59625	23.3	4.1	254.808656	41.858384	217.3652352	236.0869456	140.7668413	11:13-11:18
12/6/17	24	11:13:00 AM	L	1289	1	23.07	12.91	0.806875	22.7	4.4	247.569176	44.888624	183.9703405	215.7697582	174.0992236	11:06-11:09
12/19/17	6	9:46:00 AM	L	1289	1	21.42	11.43	0.714375	28.2	6.1	315.343256	62.238144	280.0444222	297.6938391	212.6650363	9:20-9:24
4/5/18	7	9:37:00 AM	F5	1290	1	27.34	21.33	1.333125	25.4	8.5	280.443944	87.2472	250.8612647	265.6526043	354.1481281	9:09-9:12
4/13/18	14	10:06:00 AM	F5	1290	1	25.54	24.54	1.53375	27	10.1	300.2858	104.255264	274.1904946	287.2381473	440.5515084	9:52-9:55
3/29/18	12	9:55:00 AM	F5	1290	1	25.99	18.49	1.155625	23.9	7.7	262.085864	78.843776	249.4090026	255.7474333	295.5481276	 9:14-9:16
11/20/17	14	11:41:00 AM	F5	1291	1	28.96	28.75	1.796875	33.8	14.2	387.606776	149.063016	356.4550383	372.0309071	668.4930362	11:21-11:23
12/6/17	26	11:21:00 AM	F5	1291	1	29.05	62.37	3.898125	36.1	23	418.238544	251.1842	412.2771614	415.2578527	1618.727017	11:06-11:09
11/10/17	4	9:50:00 AM	F5	1291	1	26.91	20.24	1.265	33.2	11.8	379.707056	122.620296	364.9528968	372.3299764	470.9974201	9:27-9:32
1/2/18	31	11:23:00 AM	F5	1294	1	23.15	42.34	2.64625	30.7	16.1	347.197656	170.424944	331.4310319	339.3143439	897.9105825	10:52-10:56
12/10/17	24	11:08:00 AM	F5	1294	1	17.94	24.2	1.5125	30.2	11.5	340.774376	119.3574	316.6423587	328.7083673	497.1714055	10:15-10:18
12/19/17	11	10:04:00 AM	F5	1294	1	22.82	23.77	1.485625	28.4	11.1	317.867504	115.021544	308.5790434	313.2232737	465.332326	9:20-9:24
11/20/17	12	11:33:00 AM	F5	1295	1	26.34	52.39	3.274375	33.5	19.8	383.6522	213.110216	375.8208218	379.7365109	1243.399738	11:21-11:23
11/25/17	14	10:23:00 AM	F5	1295	1	24.34	35.18	2.19875	31	15.5	351.0642	163.6382	349.6964149	350.3803074	770.3987009	10:09-10:14
11/29/17	11	10:37:00 AM	F5	1295	1	26.93	30.25	1.890625	31.8	13.6	361.421096	142.395744	330.6876369	346.0543664	654.2590365	9:44-9:48
2/1/18	34	11:26:00 AM	F5	1296	1	27.12	36.51	2.281875	29.8	14.5	335.654616	152.4108	319.3905864	327.5226012	747.3656356	10:46-10:48
11/4/17	13	10:44:00 AM	F5	1296	1	29.9	25.89	1.618125	25.6	10.2	282.909504	105.327176	268.0574595	275.4834818	445.766709	10:34-10:37
1/12/18	34	11:06:00 AM	F5	1296	2	31.47	32	2	29.7	13	334.377296	135.7662	305.47395	319.925623	639.851246	10:36-10:39
1/13/18	3	9:26:00 AM	F5	1297	1	27.42	10.93	0.683125	20.9	4.9	226.077104	49.959984	232.796156	229.43663	156.7338979	9:11-9:15
1/12/18	37	11:15:00 AM	F5	1297	1	28.49	17.59	1.099375	21.4	6.8	232.013064	69.470096	227.4464371	229.7297506	252.5591446	10:36-10:39
12/19/17	8	9:54:00 AM	F5	1297	1	26.95	0.62	0.03875	0	0.2	0	3.323576	217.7478341	217.7478341	8.437728571	9:20-9:24
12/6/17	30	11:38:00 AM	F5	1299	1	30.16	47.57	2.973125	29.3	16.2	329.278496	171.559736	315.8185008	322.5484984	958.9770043	11:06-11:09
12/10/17	28	11:35:00 AM	F5	1299	1	29.06	54.12	3.3825	31.2	18.1	353.647136	193.319904	336.2023164	344.9247262	1166.707886	11:13-11:18
1/2/18	35	11:39:00 AM	F5	1299	1	26.88	36.51	2.281875	30.6	14.9	345.910904	156.889184	328.7754442	337.3431741	769.7749554	10:52-10:56
12/6/17	32	11:47:00 AM	F5	1301	1	28.38	30.18	1.88625	30.3	13.1	342.056936	136.868504	318.2714251	330.1641806	622.7721857	11:06-11:09
12/10/17	19	10:48:00 AM	F5	1301	1	28.2	45.23	2.826875	31.3	17.2	354.940176	182.965296	344.7740919	349.857134	989.0023857	10:15-10:18
11/20/17	11	11:29:00 AM	F5	1301	1	24.91	36.49	2.280625	29.9	15.1	336.932984	159.134664	333.5766086	335.2547963	764.5904698	11:21-11:23
12/10/17	29	11:39:00 AM	F5	1302	1	28.29	38.7	2.41875	30.6	15.1	345.910904	159.134664	323.6149369	334.7629204	809.7078137	11:13-11:18
12/19/17	10	10:01:00 AM	F5	1302	1	29.34	31.83	1.989375	31.3	14.1	354.940176	147.949184	333.8733863	344.4067812	685.1542403	9:20-9:24
12/6/17	25	11:16:00 AM	F5	1302	1	27.98	32.62	2.03875	29.6	13.3	333.101024	139.076256	309.6173425	321.3591832	655.1710347	11:06-11:09
12/19/17	12	10:08:00 AM	F5	1303	2	28.15	33.36	2.085	31	14	351.0642	146.8364	322.8992297	336.9817149	702.6068756	9:20-9:24
1/2/18	25	11:01:00 AM	F5	1303	1	25.88	38.3	2.39375	30.3	14.1	342.056936	147.949184	302.4653031	322.2611195	771.4125548	10:52-10:56
12/6/17	27	11:26:00 AM	F5	1303	1	29.4	43.29	2.705625	29.9	15.6	336.932984	164.766704	317.0112907	326.9721374	884.6639893	11:06-11:09
1/2/18	30	11:20:00 AM	F5	1305	1	20.45	23.38	1.46125	20.2	8	217.810776	81.9872	222.2561478	220.0334619	321.5238962	10:52-10:56
1/12/18	35	11:09:00 AM	F5	1305	2	23.97	15.22	0.95125	20.9	5.8	226.077104	59.154456	214.6195178	220.3483109	209.6063307	10:36-10:39
12/19/17	9	9:57:00 AM	F5	1305	1	20.91	16.38	1.02375	26.7	7.8	296.545016	79.890536	274.98342	285.764218	292.5511182	9:20-9:24
2/1/18	30	11:11:00 AM	F5	1306	1	24.52	25.87	1.616875	29.3	11.6	329.278496	120.443984	306.6735688	317.9760324	514.1274974	10:46-10:48
1/2/18	33	11:31:00 AM	F5	1306	1	28.71	35.39	2.211875	32.3	15.2	367.928216	160.258976	341.3937327	354.6609744	784.4657428	10:52-10:56
1/12/18	28	10:45:00 AM	F5	1306	1	30.29	29.03	1.814375	27.8	12.7	310.307336	132.465576	314.9878991	312.6476176	567.2600212	10:36-10:39
1/2/18	26	11:05:00 AM	F5	1307	1	25.38	34.55	2.159375	31.5	14.8	357.5294	155.768016	336.107253	346.8183265	748.9108238	10:52-10:56
12/10/17	17	10:40:00 AM	F5	1307	1	25.81	27.04	1.69	29.1	12	326.735384	124.8008	309.417368	318.076376	537.5490754	10:15-10:18
1/12/18	29	10:49:00 AM	F5	1307	1	27.33	36.76	2.2975	26.9	13.4	299.037824	140.181704	292.7189227	295.8783734	679.7805629	10:36-10:39
12/19/17	1	9:29:00 AM	L	1308	1	19.19	6.63	0.414375	24.6	3.8	270.623624	38.837576	273.15176	271.887692	112.6634624	9:20-9:24
2/24/18	8	9:35:00 AM	L	1308	1	19.68	2.14	0.13375	26.2	1.1	290.331336	12.074744	237.7708935	264.0511148	35.3168366	9:05-9:07
1/2/18	32	11:26:00 AM	L	1308	1	16.31	6.49	0.405625	21.2	2.9	229.635536	29.831744	213.694573	221.6650545	89.91288773	10:52-10:56
3/25/18	11	10:02:00 AM	F5	1309	1	23.52	14	0.875	27.1	7	301.534824	71.5458	275.9623714	288.7485977	252.655023	9:22-9:25
12/19/17	13	10:11:00 AM	F5	1309	1	23.7	19.05	1.190625	27.9	9.4	311.564744	96.781224	299.9963925	305.7805683	364.0699891	9:20-9:24
3/14/18	26	11:07:00 AM	F5	1309	1	24.01	17.99	1.124375	29.8	9.2	335.654616	94.655216	305.1170637	320.3858398	360.2338286	10:48-10:51
12/10/17	32	11:52:00 AM	F5	1311	1	27.58	41.32	2.5825	31	11.4	351.0642	118.271864	232.76544	291.91482	753.8700227	11:13-11:18
11/21/17	15	10:55:00 AM	F5	1311	1	28.48	38.97	2.435625	30.1	15.2	339.492864	160.258976	324.7536909	332.1232775	808.9277578	10:34-10:37
11/20/17	15	11:44:00 AM	F5	1311	1	23.36	27.32	1.7075	25	10.7	275.5254	110.702456	272.7851149	274.1552574	468.120102	11:21-11:23
1/2/18	8	9:54:00 AM	C	1313	1	31.66	51.78	3.23625	35.8	19.5	414.211656	209.5958	371.5083531	392.8600046	1271.39319	9:21-9:24
12/10/17	30	11:43:00 AM	C	1313	1	33.66	79	4.9375	34.1	22.5	391.570784	245.1644	369.2982734	380.4345287	1878.395485	11:13-11:18
12/19/17	31	11:33:00 AM	C	1313	2	31.16	67.59	4.224375	33.8	21.6	387.606776	234.394784	373.1104425	380.3586093	1606.7774	10:46-10:50
12/19/17	17	10:32:00 AM	F5	1316	1	26.02	56.8	3.55	29.9	17.2	336.932984	182.965296	311.814096	324.37354	1151.526067	10:13-10:15
12/18/17	14	10:23:00 AM	F5	1316	1	26.95	43.45	2.715625	30.5	16.5	344.6252	174.9704	336.0478684	340.3365342	924.2264007	10:10-10:15
12/10/17	31	11:48:00 AM	F5	1316	1	24.12	36.52	2.2825	26.7	12.2	296.545016	126.985496	266.0714719	281.308244	642.0860669	11:13-11:18
12/10/17	26	11:24:00 AM	C	1318	2	33.04	71.27	4.454375	34.9	22.3	402.187584	242.763816	379.0140284	390.6008062	1739.882466	11:13-11:18
1/2/18	4	9:40:00 AM	C	1318	1	29.91	38.22	2.38875	35.5	17.8	410.1942	189.858936	388.5600726	399.3771363	954.0121343	9:21-9:24
12/6/17	31	11:44:00 AM	C	1318	1	35.65	75.8	4.7375	35	23.4	403.5194	256.018904	391.121228	397.320314	1882.304988	11:06-11:09
12/19/17	27	11:19:00 AM	F5	1321	2	27.26	56.87	3.554375	28.8	17.7	322.928576	188.707376	321.4363199	322.182448	1145.157239	10:46-10:50
3/25/18	1	9:29:00 AM	F5	1321	1	19.08	0.63	0.039375	0	0.2	0	3.323576	214.3442744	214.3442744	8.439805805	9:22-9:25
12/10/17	27	11:29:00 AM	F5	1321	1	30.9	74.01	4.625625	32.2	21.8	366.624696	236.780696	364.7529679	365.6888319	1691.539403	11:13-11:18
12/19/17	21	10:55:00 AM	F5	1322	1	25.32	41.59	2.599375	31.5	16.1	357.5294	170.424944	334.3344838	345.9319419	899.2068415	10:46-10:50
4/5/18	3	9:23:00 AM	F5	1322	1	25.36	13.01	0.813125	27.3	7	304.036016	71.5458	291.5175141	297.776765	242.129732	9:09-9:12
1/2/18	12	10:07:00 AM	F5	1322	1	22.93	17.2	1.075	32.3	9.8	367.928216	101.045816	336.0360858	351.9821509	378.3808122	9:21-9:24
12/10/17	33	11:55:00 AM	F5	1323	1	23.81	28.94	1.80875	28.2	12.6	315.343256	131.367464	312.9396326	314.1414443	568.2033374	11:13-11:18
12/6/17	33	11:51:00 AM	F5	1323	1	25.87	23.83	1.489375	24.8	9	273.072416	92.5334	247.8559346	260.4641753	387.9288311	11:06-11:09
11/20/17	17	11:52:00 AM	F5	1323	1	23.61	28.42	1.77625	28.9	11.8	324.196464	122.620296	295.2034009	309.6999324	550.1045049	11:21-11:23
12/19/17	15	10:23:00 AM	F5	1324	1	25.55	35.66	2.22875	32.3	16	367.928216	169.2912	359.1859841	363.5571	810.2778866	10:13-10:15
12/18/17	24	11:01:00 AM	F5	1324	1	26.31	33.75	2.109375	32.3	14.5	367.928216	152.4108	333.0458222	350.4870191	739.3085559	10:10-10:15
12/6/17	13	10:25:00 AM	F5	1324	1	27.63	25.56	1.5975	29.9	11.8	336.932984	122.620296	314.5143429	325.7236635	520.3435524	10:18-10:20
12/16/17	13	10:24:00 AM	F5	1325	1	28.93	37.84	2.365	31.8	16.1	361.421096	170.424944	350.5781618	355.9996289	841.9391223	10:10-10:12
12/14/17	15	10:50:00 AM	F5	1325	1	29.45	47.79	2.986875	32.2	17.8	366.624696	189.858936	348.7699517	357.6973238	1068.397194	10:29-10:33
12/6/17	23	11:06:00 AM	F5	1325	1	30.13	27.99	1.749375	29.9	12.2	336.932984	126.985496	308.4581591	322.6955715	564.5155654	10:18-10:20
12/12/17	21	10:52:00 AM	F5	1326	1	27.82	55.22	3.45125	33.6	20.2	384.969344	217.810776	375.5875062	380.2784251	1312.435915	10:10-10:15
12/14/17	20	11:10:00 AM	F5	1326	1	28.08	51.83	3.239375	32.8	18.2	374.461536	194.475656	344.5629846	359.5122603	1164.595028	10:29-10:33
12/6/17	17	10:42:00 AM	F5	1326	1	32.16	65.11	4.069375	33.3	21.9	381.021056	237.975224	384.1741022	382.5975791	1556.933023	10:18-10:20
12/12/17	19	10:42:00 AM	F5	1327	1	21	26.1	1.63125	29.2	12	328.006416	124.8008	316.0663939	322.0364049	525.3218855	10:10-10:15
12/14/17	16	10:54:00 AM	F5	1327	1	23.65	40.16	2.51	31	15.7	351.0642	165.896256	331.1315707	341.0978854	856.1556924	10:29-10:33
12/6/17	18	10:46:00 AM	F5	1327	1	24.58	20.21	1.263125	31	10.5	351.0642	108.5492	323.3917532	337.2279766	425.9610879	10:18-10:20
12/10/17	22	11:00:00 AM	F5	1328	1	28.67	51.56	3.2225	32.7	17.9	373.152776	191.011544	339.1973811	356.1750785	1147.77419	10:15-10:18
12/6/17	15	10:34:00 AM	F5	1328	2	30.11	59.48	3.7175	29.8	18.1	335.654616	193.319904	323.3265644	329.4905902	1224.881269	10:18-10:20
12/12/17	20	10:47:00 AM	F5	1328	1	28.35	50.02	3.12625	30.8	16.7	348.485456	177.249416	318.9922517	333.7388538	1043.351092	10:10-10:15
12/12/17	22	10:56:00 AM	F5	1330	1	28.17	61.81	3.863125	30.1	18.8	339.492864	201.432176	331.7878958	335.6403799	1296.620743	10:10-10:15
12/6/17	14	10:29:00 AM	F5	1330	1	30.72	77.98	4.87375	31.6	20.3	358.825584	218.988536	331.3191521	345.072368	1681.796454	10:18-10:20
12/19/17	25	11:11:00 AM	F5	1330	1	26.14	63.18	3.94875	30	18.2	338.2124	194.475656	317.6004778	327.9064389	1294.820551	10:46-10:50
1/2/18	6	9:47:00 AM	C	1331	2	29.39	47.99	2.999375	35	17.9	403.5194	191.011544	350.2209993	376.8701997	1130.375055	9:21-9:24
3/17/18	22	10:28:00 AM	C	1331	1	31.8	45.83	2.864375	35.5	20.5	410.1942	221.3472	414.5369883	412.3655942	1181.169699	9:50-9:54
12/12/17	28	11:24:00 AM	C	1331	1	31.9	69.68	4.355	35	23	403.5194	251.1842	395.3771966	399.4482983	1739.597339	11:05-11:08
12/12/17	14	10:23:00 AM	F5	1332	1	29.31	39.81	2.488125	32.1	16.2	365.322224	171.559736	343.93827	354.630247	882.3643833	10:10-10:15
11/29/17	8	10:25:00 AM	F5	1332	1	29.21	31.5	1.96875	32.6	14.8	371.845064	155.768016	353.5686712	362.7068676	714.0791456	9:44-9:48
12/6/17	21	10:58:00 AM	F5	1332	1	30.49	50.93	3.183125	33.5	18.8	383.6522	201.432176	359.635338	371.643769	1182.988572	10:18-10:20
12/19/17	22	10:58:00 AM	F5	1333	1	26.01	32	2	28.4	7.9	317.867504	80.938344	182.111274	249.989389	499.978778	10:46-10:50
12/12/17	18	10:38:00 AM	F5	1333	1	26.57	24.08	1.505	25.7	9.3	284.143856	95.717696	254.717191	269.4305235	405.4929379	10:10-10:15
1/12/18	40	11:25:00 AM	F5	1333	1	23.91	31.82	1.98875	25.7	11.2	284.143856	116.103936	262.0548298	273.0993429	543.1263182	11:15-11:16
12/12/17	29	11:29:00 AM	F5	1335	1	30.49	41.13	2.570625	30.7	16.2	347.197656	171.559736	338.4060633	342.8018596	881.2150303	11:05-11:08
1/2/18	9	9:57:00 AM	F5	1335	1	28.73	25.04	1.565	33.1	12.9	378.394104	134.664944	349.7846628	364.0893834	569.799885	9:21-9:24
1/12/18	38	11:19:00 AM	F5	1335	1	24.88	10.36	0.6475	20.8	4.1	224.893056	41.858384	203.4737662	214.1834111	138.6837587	11:15-11:16
12/19/17	24	11:05:00 AM	F5	1336	1	23.96	31.62	1.97625	28.2	12.2	315.343256	126.985496	287.6249596	301.4841078	595.807968	10:46-10:50
12/12/17	30	11:33:00 AM	F5	1336	1	23.08	17.11	1.069375	30.7	8.9	347.197656	91.474064	305.3234246	326.2605403	348.8948653	11:05-11:08
1/2/18	3	9:36:00 AM	F5	1336	1	21.2	14.21	0.888125	29.9	8.1	336.932984	83.037104	316.7798317	326.8564078	290.2893472	9:21-9:24
12/6/17	19	10:50:00 AM	F5	1337	1	25.02	32	2	29.4	13.1	330.551624	136.868504	307.954134	319.252879	638.505758	10:18-10:20
11/21/17	14	10:50:00 AM	F5	1337	1	27.61	44.67	2.791875	31.8	17.2	361.421096	182.965296	346.8025881	354.1118421	988.6359992	10:34-10:37
11/20/17	16	11:49:00 AM	F5	1337	1	28.04	46.99	2.936875	32.6	19.2	371.845064	206.090816	381.5245815	376.6848227	1106.276239	11:21-11:23
12/12/17	16	10:31:00 AM	F5	1338	1	28.78	30.21	1.888125	28.8	12.4	322.928576	129.174384	300.2096491	311.5691126	588.2814307	10:10-10:15
12/6/17	16	10:38:00 AM	F5	1338	1	32.31	28.56	1.785	30.1	10.9	339.492864	112.859904	270.9269964	305.2099302	544.7997254	10:18-10:20
11/20/17	13	11:37:00 AM	F5	1338	1	29.57	33.36	2.085	29.5	12.4	331.8258	129.174384	284.0597365	307.9427683	642.0606719	11:21-11:23
12/19/17	23	11:02:00 AM	F5	1339	1	27.34	49.86	3.11625	29.7	16.5	334.377296	174.9704	315.3397542	324.8585251	1012.340379	10:46-10:50
12/6/17	20	10:54:00 AM	F5	1339	1	30.6	60.1	3.75625	31.6	19.1	358.825584	204.924584	341.3136582	350.0696211	1314.949014	10:18-10:20
12/12/17	32	11:42:00 AM	F5	1339	1	28.8	74.11	4.631875	32.7	21.8	373.152776	236.780696	364.580289	368.8665325	1708.54367	11:05-11:08
12/14/17	13	10:41:00 AM	F5	1341	1	25.71	24.9	1.55625	31.2	11.9	353.647136	123.710024	322.4409862	338.0440611	526.0810701	10:29-10:33
